pixel_id,ocean
35618,North Pacific Ocean
35619,North Pacific Ocean
35620,North Pacific Ocean
35621,North Pacific Ocean
35622,North Pacific Ocean
35623,
35624,
35625,North Atlantic Ocean
35626,North Atlantic Ocean
35627,North Atlantic Ocean
35628,North Atlantic Ocean
35629,North Atlantic Ocean
35630,North Atlantic Ocean
35631,North Atlantic Ocean
35632,North Atlantic Ocean
35633,North Atlantic Ocean
35634,North Atlantic Ocean
35635,North Atlantic Ocean
35636,North Atlantic Ocean
35637,North Atlantic Ocean
35638,North Atlantic Ocean
35639,North Atlantic Ocean
35640,North Atlantic Ocean
35641,North Atlantic Ocean
35642,North Atlantic Ocean
35643,North Atlantic Ocean
35644,North Atlantic Ocean
35645,North Atlantic Ocean
35646,North Atlantic Ocean
35647,North Atlantic Ocean
35648,North Atlantic Ocean
35649,North Atlantic Ocean
35650,North Atlantic Ocean
35651,North Atlantic Ocean
35652,North Atlantic Ocean
35653,North Atlantic Ocean
35654,North Atlantic Ocean
35655,North Atlantic Ocean
35656,North Atlantic Ocean
35657,North Atlantic Ocean
35658,North Atlantic Ocean
35659,North Atlantic Ocean
35660,North Atlantic Ocean
35661,North Atlantic Ocean
35662,North Atlantic Ocean
35663,North Atlantic Ocean
35664,North Atlantic Ocean
35665,North Atlantic Ocean
35666,North Atlantic Ocean
35667,North Atlantic Ocean
35668,North Atlantic Ocean
35669,North Atlantic Ocean
35670,North Atlantic Ocean
35671,North Atlantic Ocean
35672,North Atlantic Ocean
35673,North Atlantic Ocean
35674,North Atlantic Ocean
35675,North Atlantic Ocean
35676,North Atlantic Ocean
35677,North Atlantic Ocean
35678,North Atlantic Ocean
35679,North Atlantic Ocean
35680,North Atlantic Ocean
35681,North Atlantic Ocean
35682,North Atlantic Ocean
35683,North Atlantic Ocean
35684,North Atlantic Ocean
35685,North Atlantic Ocean
35686,North Atlantic Ocean
35687,North Atlantic Ocean
35688,North Atlantic Ocean
35689,North Atlantic Ocean
35690,North Atlantic Ocean
35691,North Atlantic Ocean
35692,North Atlantic Ocean
35693,Mediterranean Region
35694,Mediterranean Region
35695,Mediterranean Region
35696,Mediterranean Region
35697,Mediterranean Region
35698,Mediterranean Region
35699,Mediterranean Region
35700,Mediterranean Region
35701,Mediterranean Region
35702,Mediterranean Region
35703,Mediterranean Region
35704,Mediterranean Region
35705,Mediterranean Region
35706,
35707,
35708,
35709,
35710,
35711,
35712,
35713,North Pacific Ocean
35714,North Pacific Ocean
35715,North Pacific Ocean
35716,North Pacific Ocean
35717,North Pacific Ocean
35718,North Pacific Ocean
35719,North Pacific Ocean
35720,North Pacific Ocean
35721,North Pacific Ocean
35722,North Pacific Ocean
35723,North Pacific Ocean
35724,North Pacific Ocean
35725,North Pacific Ocean
35726,North Pacific Ocean
35727,North Pacific Ocean
35728,North Pacific Ocean
35729,North Pacific Ocean
35730,North Pacific Ocean
35731,North Pacific Ocean
35732,North Pacific Ocean
35733,
35734,
35735,
35736,
35737,
35738,
35739,
35740,
35741,
35742,
35743,
35744,
35745,
35746,
35747,
35748,
35749,
35750,
35751,
35752,
35753,
35754,
35755,
35756,
35757,
35758,
35759,
35760,
35761,
35762,
35763,
35764,
35765,
35766,
35767,
35768,
35769,
35770,
35771,
35772,
35773,
35774,
35775,
35776,
35777,
35778,
35779,
35780,
35781,North Pacific Ocean
35782,North Pacific Ocean
35783,North Pacific Ocean
35784,North Pacific Ocean
35785,North Pacific Ocean
35786,North Pacific Ocean
35787,North Pacific Ocean
35788,North Pacific Ocean
35789,North Pacific Ocean
35790,North Pacific Ocean
35791,North Pacific Ocean
35792,North Pacific Ocean
35793,North Pacific Ocean
35794,North Pacific Ocean
35795,North Pacific Ocean
35796,North Pacific Ocean
35797,North Pacific Ocean
35798,North Pacific Ocean
35799,North Pacific Ocean
35800,North Pacific Ocean
35801,North Pacific Ocean
35802,North Pacific Ocean
35803,North Pacific Ocean
35804,North Pacific Ocean
35805,North Pacific Ocean
35806,North Pacific Ocean
35807,North Pacific Ocean
35808,North Pacific Ocean
35809,North Pacific Ocean
35810,North Pacific Ocean
35811,North Pacific Ocean
35812,North Pacific Ocean
35813,North Pacific Ocean
35814,
35815,
35816,North Atlantic Ocean
35817,North Atlantic Ocean
35818,North Atlantic Ocean
35819,North Atlantic Ocean
35820,North Atlantic Ocean
35821,North Atlantic Ocean
35822,North Atlantic Ocean
35823,North Atlantic Ocean
35824,North Atlantic Ocean
35825,North Atlantic Ocean
35826,North Atlantic Ocean
35827,North Atlantic Ocean
35828,North Atlantic Ocean
35829,North Atlantic Ocean
35830,North Atlantic Ocean
35831,North Atlantic Ocean
35832,North Atlantic Ocean
35833,North Atlantic Ocean
35834,North Atlantic Ocean
35835,North Atlantic Ocean
35836,North Atlantic Ocean
35837,North Atlantic Ocean
35838,North Atlantic Ocean
35839,North Atlantic Ocean
35840,North Atlantic Ocean
35841,North Atlantic Ocean
35842,North Atlantic Ocean
35843,North Atlantic Ocean
35844,North Atlantic Ocean
35845,North Atlantic Ocean
35846,North Atlantic Ocean
35847,North Atlantic Ocean
35848,North Atlantic Ocean
35849,North Atlantic Ocean
35850,North Atlantic Ocean
35851,North Atlantic Ocean
35852,North Atlantic Ocean
35853,North Atlantic Ocean
35854,North Atlantic Ocean
35855,North Atlantic Ocean
35856,North Atlantic Ocean
35857,North Atlantic Ocean
35858,North Atlantic Ocean
35859,North Atlantic Ocean
35860,North Atlantic Ocean
35861,North Atlantic Ocean
35862,North Atlantic Ocean
35863,North Atlantic Ocean
35864,North Atlantic Ocean
35865,North Atlantic Ocean
35866,North Atlantic Ocean
35867,North Atlantic Ocean
35868,North Atlantic Ocean
35869,North Atlantic Ocean
35870,North Atlantic Ocean
35871,North Atlantic Ocean
35872,North Atlantic Ocean
35873,North Atlantic Ocean
35874,North Atlantic Ocean
35875,North Atlantic Ocean
35876,North Atlantic Ocean
35877,North Atlantic Ocean
35878,North Atlantic Ocean
35879,North Atlantic Ocean
35880,North Atlantic Ocean
35881,North Atlantic Ocean
35882,Mediterranean Region
35883,Mediterranean Region
35884,Mediterranean Region
35885,Mediterranean Region
35886,Mediterranean Region
35887,Mediterranean Region
35888,Mediterranean Region
35889,Mediterranean Region
35890,Mediterranean Region
35891,Mediterranean Region
35892,
35893,
35894,
35895,
35896,
35897,
35898,North Pacific Ocean
35899,North Pacific Ocean
35900,North Pacific Ocean
35901,North Pacific Ocean
35902,North Pacific Ocean
35903,North Pacific Ocean
35904,North Pacific Ocean
35905,North Pacific Ocean
35906,North Pacific Ocean
35907,North Pacific Ocean
35908,North Pacific Ocean
35909,North Pacific Ocean
35910,North Pacific Ocean
35911,North Pacific Ocean
35912,North Pacific Ocean
35913,North Pacific Ocean
35914,North Pacific Ocean
35915,North Pacific Ocean
35916,North Pacific Ocean
35917,
35918,
35919,
35920,
35921,
35922,
35923,
35924,
35925,
35926,
35927,
35928,
35929,
35930,
35931,
35932,
35933,
35934,
35935,
35936,
35937,
35938,
35939,
35940,
35941,
35942,
35943,
35944,
35945,
35946,
35947,
35948,
35949,
35950,
35951,
35952,
35953,
35954,
35955,
35956,
35957,
35958,
35959,
35960,
35961,
35962,
35963,
35964,North Pacific Ocean
35965,North Pacific Ocean
35966,North Pacific Ocean
35967,North Pacific Ocean
35968,North Pacific Ocean
35969,North Pacific Ocean
35970,North Pacific Ocean
35971,North Pacific Ocean
35972,North Pacific Ocean
35973,North Pacific Ocean
35974,North Pacific Ocean
35975,North Pacific Ocean
35976,North Pacific Ocean
35977,North Pacific Ocean
35978,North Pacific Ocean
35979,North Pacific Ocean
35980,North Pacific Ocean
35981,North Pacific Ocean
35982,North Pacific Ocean
35983,North Pacific Ocean
35984,North Pacific Ocean
35985,North Pacific Ocean
35986,North Pacific Ocean
35987,North Pacific Ocean
35988,North Pacific Ocean
35989,North Pacific Ocean
35990,North Pacific Ocean
35991,North Pacific Ocean
35992,North Pacific Ocean
35993,North Pacific Ocean
35994,North Pacific Ocean
35995,North Pacific Ocean
35996,North Pacific Ocean
35997,North Pacific Ocean
35998,North Pacific Ocean
35999,North Atlantic Ocean
36000,North Atlantic Ocean
36001,North Atlantic Ocean
36002,North Atlantic Ocean
36003,North Atlantic Ocean
36004,North Atlantic Ocean
36005,North Atlantic Ocean
36006,North Atlantic Ocean
36007,North Atlantic Ocean
36008,North Atlantic Ocean
36009,North Atlantic Ocean
36010,North Atlantic Ocean
36011,North Atlantic Ocean
36012,North Atlantic Ocean
36013,North Atlantic Ocean
36014,North Atlantic Ocean
36015,North Atlantic Ocean
36016,North Atlantic Ocean
36017,North Atlantic Ocean
36018,North Atlantic Ocean
36019,North Atlantic Ocean
36020,North Atlantic Ocean
36021,North Atlantic Ocean
36022,North Atlantic Ocean
36023,North Atlantic Ocean
36024,North Atlantic Ocean
36025,North Atlantic Ocean
36026,North Atlantic Ocean
36027,North Atlantic Ocean
36028,North Atlantic Ocean
36029,North Atlantic Ocean
36030,North Atlantic Ocean
36031,North Atlantic Ocean
36032,North Atlantic Ocean
36033,North Atlantic Ocean
36034,North Atlantic Ocean
36035,North Atlantic Ocean
36036,North Atlantic Ocean
36037,North Atlantic Ocean
36038,North Atlantic Ocean
36039,North Atlantic Ocean
36040,North Atlantic Ocean
36041,North Atlantic Ocean
36042,North Atlantic Ocean
36043,North Atlantic Ocean
36044,North Atlantic Ocean
36045,North Atlantic Ocean
36046,North Atlantic Ocean
36047,North Atlantic Ocean
36048,North Atlantic Ocean
36049,North Atlantic Ocean
36050,North Atlantic Ocean
36051,North Atlantic Ocean
36052,North Atlantic Ocean
36053,North Atlantic Ocean
36054,North Atlantic Ocean
36055,North Atlantic Ocean
36056,North Atlantic Ocean
36057,North Atlantic Ocean
36058,North Atlantic Ocean
36059,North Atlantic Ocean
36060,North Atlantic Ocean
36061,North Atlantic Ocean
36062,North Atlantic Ocean
36063,North Atlantic Ocean
36064,North Atlantic Ocean
36065,North Atlantic Ocean
36066,North Atlantic Ocean
36067,Mediterranean Region
36068,Mediterranean Region
36069,Mediterranean Region
36070,Mediterranean Region
36071,
36072,
36073,North Pacific Ocean
36074,North Pacific Ocean
36075,North Pacific Ocean
36076,North Pacific Ocean
36077,North Pacific Ocean
36078,North Pacific Ocean
36079,North Pacific Ocean
36080,North Pacific Ocean
36081,North Pacific Ocean
36082,North Pacific Ocean
36083,North Pacific Ocean
36084,North Pacific Ocean
36085,North Pacific Ocean
36086,North Pacific Ocean
36087,North Pacific Ocean
36088,North Pacific Ocean
36089,North Pacific Ocean
36090,North Pacific Ocean
36091,North Pacific Ocean
36092,
36093,
36094,
36095,
36096,
36097,
36098,
36099,
36100,
36101,
36102,
36103,
36104,
36105,
36106,
36107,
36108,
36109,
36110,
36111,
36112,
36113,
36114,
36115,
36116,
36117,
36118,
36119,
36120,
36121,
36122,
36123,
36124,
36125,
36126,
36127,
36128,
36129,
36130,
36131,
36132,
36133,
36134,
36135,
36136,
36137,North Pacific Ocean
36138,North Pacific Ocean
36139,North Pacific Ocean
36140,North Pacific Ocean
36141,North Pacific Ocean
36142,North Pacific Ocean
36143,North Pacific Ocean
36144,North Pacific Ocean
36145,North Pacific Ocean
36146,North Pacific Ocean
36147,North Pacific Ocean
36148,North Pacific Ocean
36149,North Pacific Ocean
36150,North Pacific Ocean
36151,North Pacific Ocean
36152,North Pacific Ocean
36153,North Pacific Ocean
36154,North Pacific Ocean
36155,North Pacific Ocean
36156,North Pacific Ocean
36157,North Pacific Ocean
36158,North Pacific Ocean
36159,North Pacific Ocean
36160,North Pacific Ocean
36161,North Pacific Ocean
36162,North Pacific Ocean
36163,North Pacific Ocean
36164,North Pacific Ocean
36165,North Pacific Ocean
36166,North Pacific Ocean
36167,North Pacific Ocean
36168,North Pacific Ocean
36169,North Pacific Ocean
36170,North Pacific Ocean
36171,North Pacific Ocean
36172,North Pacific Ocean
36173,North Atlantic Ocean
36174,North Atlantic Ocean
36175,North Atlantic Ocean
36176,North Atlantic Ocean
36177,North Atlantic Ocean
36178,North Atlantic Ocean
36179,North Atlantic Ocean
36180,North Atlantic Ocean
36181,North Atlantic Ocean
36182,North Atlantic Ocean
36183,North Atlantic Ocean
36184,North Atlantic Ocean
36185,North Atlantic Ocean
36186,North Atlantic Ocean
36187,North Atlantic Ocean
36188,North Atlantic Ocean
36189,North Atlantic Ocean
36190,North Atlantic Ocean
36191,North Atlantic Ocean
36192,North Atlantic Ocean
36193,North Atlantic Ocean
36194,North Atlantic Ocean
36195,North Atlantic Ocean
36196,North Atlantic Ocean
36197,North Atlantic Ocean
36198,North Atlantic Ocean
36199,North Atlantic Ocean
36200,North Atlantic Ocean
36201,North Atlantic Ocean
36202,North Atlantic Ocean
36203,North Atlantic Ocean
36204,North Atlantic Ocean
36205,North Atlantic Ocean
36206,North Atlantic Ocean
36207,North Atlantic Ocean
36208,North Atlantic Ocean
36209,North Atlantic Ocean
36210,North Atlantic Ocean
36211,North Atlantic Ocean
36212,North Atlantic Ocean
36213,North Atlantic Ocean
36214,North Atlantic Ocean
36215,North Atlantic Ocean
36216,North Atlantic Ocean
36217,North Atlantic Ocean
36218,North Atlantic Ocean
36219,North Atlantic Ocean
36220,North Atlantic Ocean
36221,North Atlantic Ocean
36222,North Atlantic Ocean
36223,North Atlantic Ocean
36224,North Atlantic Ocean
36225,North Atlantic Ocean
36226,North Atlantic Ocean
36227,North Atlantic Ocean
36228,North Atlantic Ocean
36229,North Atlantic Ocean
36230,North Atlantic Ocean
36231,North Atlantic Ocean
36232,North Atlantic Ocean
36233,North Atlantic Ocean
36234,North Atlantic Ocean
36235,North Atlantic Ocean
36236,North Atlantic Ocean
36237,North Atlantic Ocean
36238,North Atlantic Ocean
36239,North Atlantic Ocean
36240,North Atlantic Ocean
36241,North Atlantic Ocean
36242,North Pacific Ocean
36243,North Pacific Ocean
36244,North Pacific Ocean
36245,North Pacific Ocean
36246,North Pacific Ocean
36247,North Pacific Ocean
36248,North Pacific Ocean
36249,North Pacific Ocean
36250,North Pacific Ocean
36251,North Pacific Ocean
36252,North Pacific Ocean
36253,North Pacific Ocean
36254,North Pacific Ocean
36255,North Pacific Ocean
36256,North Pacific Ocean
36257,North Pacific Ocean
36258,North Pacific Ocean
36259,North Pacific Ocean
36260,North Pacific Ocean
36261,
36262,
36263,
36264,
36265,
36266,
36267,
36268,
36269,
36270,
36271,
36272,
36273,
36274,
36275,
36276,
36277,
36278,
36279,
36280,
36281,
36282,
36283,
36284,
36285,
36286,
36287,
36288,
36289,
36290,
36291,
36292,
36293,
36294,
36295,
36296,
36297,
36298,
36299,
36300,
36301,
36302,
36303,
36304,
36305,North Pacific Ocean
36306,North Pacific Ocean
36307,North Pacific Ocean
36308,North Pacific Ocean
36309,North Pacific Ocean
36310,North Pacific Ocean
36311,North Pacific Ocean
36312,North Pacific Ocean
36313,North Pacific Ocean
36314,North Pacific Ocean
36315,North Pacific Ocean
36316,North Pacific Ocean
36317,North Pacific Ocean
36318,North Pacific Ocean
36319,North Pacific Ocean
36320,North Pacific Ocean
36321,North Pacific Ocean
36322,North Pacific Ocean
36323,North Pacific Ocean
36324,North Pacific Ocean
36325,North Pacific Ocean
36326,North Pacific Ocean
36327,North Pacific Ocean
36328,North Pacific Ocean
36329,North Pacific Ocean
36330,North Pacific Ocean
36331,North Pacific Ocean
36332,North Pacific Ocean
36333,North Pacific Ocean
36334,North Pacific Ocean
36335,North Pacific Ocean
36336,North Pacific Ocean
36337,North Pacific Ocean
36338,North Pacific Ocean
36339,North Pacific Ocean
36340,North Pacific Ocean
36341,North Atlantic Ocean
36342,North Atlantic Ocean
36343,North Atlantic Ocean
36344,North Atlantic Ocean
36345,North Atlantic Ocean
36346,North Atlantic Ocean
36347,North Atlantic Ocean
36348,North Atlantic Ocean
36349,North Atlantic Ocean
36350,North Atlantic Ocean
36351,North Atlantic Ocean
36352,North Atlantic Ocean
36353,North Atlantic Ocean
36354,North Atlantic Ocean
36355,North Atlantic Ocean
36356,North Atlantic Ocean
36357,North Atlantic Ocean
36358,North Atlantic Ocean
36359,North Atlantic Ocean
36360,North Atlantic Ocean
36361,North Atlantic Ocean
36362,North Atlantic Ocean
36363,North Atlantic Ocean
36364,North Atlantic Ocean
36365,North Atlantic Ocean
36366,North Atlantic Ocean
36367,North Atlantic Ocean
36368,North Atlantic Ocean
36369,North Atlantic Ocean
36370,North Atlantic Ocean
36371,North Atlantic Ocean
36372,North Atlantic Ocean
36373,North Atlantic Ocean
36374,North Atlantic Ocean
36375,North Atlantic Ocean
36376,North Atlantic Ocean
36377,North Atlantic Ocean
36378,North Atlantic Ocean
36379,North Atlantic Ocean
36380,North Atlantic Ocean
36381,North Atlantic Ocean
36382,North Atlantic Ocean
36383,North Atlantic Ocean
36384,North Atlantic Ocean
36385,North Atlantic Ocean
36386,North Atlantic Ocean
36387,North Atlantic Ocean
36388,North Atlantic Ocean
36389,North Atlantic Ocean
36390,North Atlantic Ocean
36391,North Atlantic Ocean
36392,North Atlantic Ocean
36393,North Atlantic Ocean
36394,North Atlantic Ocean
36395,North Atlantic Ocean
36396,North Atlantic Ocean
36397,North Atlantic Ocean
36398,North Atlantic Ocean
36399,North Atlantic Ocean
36400,North Atlantic Ocean
36401,North Atlantic Ocean
36402,North Atlantic Ocean
36403,North Atlantic Ocean
36404,North Atlantic Ocean
36405,North Atlantic Ocean
36406,North Atlantic Ocean
36407,North Atlantic Ocean
36408,North Atlantic Ocean
36409,North Atlantic Ocean
36410,North Atlantic Ocean
36411,North Atlantic Ocean
36412,North Pacific Ocean
36413,North Pacific Ocean
36414,North Pacific Ocean
36415,North Pacific Ocean
36416,North Pacific Ocean
36417,North Pacific Ocean
36418,North Pacific Ocean
36419,North Pacific Ocean
36420,North Pacific Ocean
36421,North Pacific Ocean
36422,North Pacific Ocean
36423,North Pacific Ocean
36424,North Pacific Ocean
36425,North Pacific Ocean
36426,North Pacific Ocean
36427,North Pacific Ocean
36428,North Pacific Ocean
36429,North Pacific Ocean
36430,
36431,
36432,
36433,
36434,
36435,
36436,
36437,
36438,
36439,
36440,
36441,
36442,
36443,
36444,
36445,
36446,
36447,
36448,
36449,
36450,
36451,
36452,
36453,
36454,
36455,
36456,
36457,
36458,
36459,
36460,
36461,
36462,
36463,
36464,
36465,
36466,
36467,
36468,
36469,
36470,
36471,
36472,
36473,North Pacific Ocean
36474,North Pacific Ocean
36475,North Pacific Ocean
36476,North Pacific Ocean
36477,North Pacific Ocean
36478,North Pacific Ocean
36479,North Pacific Ocean
36480,North Pacific Ocean
36481,North Pacific Ocean
36482,North Pacific Ocean
36483,North Pacific Ocean
36484,North Pacific Ocean
36485,North Pacific Ocean
36486,North Pacific Ocean
36487,North Pacific Ocean
36488,North Pacific Ocean
36489,North Pacific Ocean
36490,North Pacific Ocean
36491,North Pacific Ocean
36492,North Pacific Ocean
36493,North Pacific Ocean
36494,North Pacific Ocean
36495,North Pacific Ocean
36496,North Pacific Ocean
36497,North Pacific Ocean
36498,North Pacific Ocean
36499,North Pacific Ocean
36500,North Pacific Ocean
36501,North Pacific Ocean
36502,North Pacific Ocean
36503,North Pacific Ocean
36504,North Pacific Ocean
36505,North Pacific Ocean
36506,North Pacific Ocean
36507,North Pacific Ocean
36508,North Pacific Ocean
36509,
36510,North Atlantic Ocean
36511,North Atlantic Ocean
36512,North Atlantic Ocean
36513,North Atlantic Ocean
36514,North Atlantic Ocean
36515,North Atlantic Ocean
36516,North Atlantic Ocean
36517,North Atlantic Ocean
36518,North Atlantic Ocean
36519,North Atlantic Ocean
36520,North Atlantic Ocean
36521,North Atlantic Ocean
36522,North Atlantic Ocean
36523,North Atlantic Ocean
36524,North Atlantic Ocean
36525,North Atlantic Ocean
36526,North Atlantic Ocean
36527,North Atlantic Ocean
36528,North Atlantic Ocean
36529,North Atlantic Ocean
36530,North Atlantic Ocean
36531,North Atlantic Ocean
36532,North Atlantic Ocean
36533,North Atlantic Ocean
36534,North Atlantic Ocean
36535,North Atlantic Ocean
36536,North Atlantic Ocean
36537,North Atlantic Ocean
36538,North Atlantic Ocean
36539,North Atlantic Ocean
36540,North Atlantic Ocean
36541,North Atlantic Ocean
36542,North Atlantic Ocean
36543,North Atlantic Ocean
36544,North Atlantic Ocean
36545,North Atlantic Ocean
36546,North Atlantic Ocean
36547,North Atlantic Ocean
36548,North Atlantic Ocean
36549,North Atlantic Ocean
36550,North Atlantic Ocean
36551,North Atlantic Ocean
36552,North Atlantic Ocean
36553,North Atlantic Ocean
36554,North Atlantic Ocean
36555,North Atlantic Ocean
36556,North Atlantic Ocean
36557,North Atlantic Ocean
36558,North Atlantic Ocean
36559,North Atlantic Ocean
36560,North Atlantic Ocean
36561,North Atlantic Ocean
36562,North Atlantic Ocean
36563,North Atlantic Ocean
36564,North Atlantic Ocean
36565,North Atlantic Ocean
36566,North Atlantic Ocean
36567,North Atlantic Ocean
36568,North Atlantic Ocean
36569,North Atlantic Ocean
36570,North Atlantic Ocean
36571,North Atlantic Ocean
36572,North Atlantic Ocean
36573,North Atlantic Ocean
36574,North Atlantic Ocean
36575,North Atlantic Ocean
36576,North Atlantic Ocean
36577,North Atlantic Ocean
36578,North Atlantic Ocean
36579,North Pacific Ocean
36580,North Pacific Ocean
36581,North Pacific Ocean
36582,North Pacific Ocean
36583,North Pacific Ocean
36584,North Pacific Ocean
36585,North Pacific Ocean
36586,North Pacific Ocean
36587,North Pacific Ocean
36588,North Pacific Ocean
36589,North Pacific Ocean
36590,North Pacific Ocean
36591,North Pacific Ocean
36592,North Pacific Ocean
36593,North Pacific Ocean
36594,North Pacific Ocean
36595,North Pacific Ocean
36596,North Pacific Ocean
36597,North Pacific Ocean
36598,
36599,
36600,
36601,
36602,
36603,
36604,
36605,
36606,
36607,
36608,
36609,
36610,
36611,
36612,
36613,
36614,
36615,
36616,
36617,
36618,
36619,North Pacific Ocean
36620,North Pacific Ocean
36621,North Pacific Ocean
36622,North Pacific Ocean
36623,North Pacific Ocean
36624,
36625,
36626,
36627,
36628,
36629,
36630,
36631,
36632,
36633,
36634,
36635,
36636,
36637,
36638,
36639,North Pacific Ocean
36640,North Pacific Ocean
36641,North Pacific Ocean
36642,North Pacific Ocean
36643,North Pacific Ocean
36644,North Pacific Ocean
36645,North Pacific Ocean
36646,North Pacific Ocean
36647,North Pacific Ocean
36648,North Pacific Ocean
36649,North Pacific Ocean
36650,North Pacific Ocean
36651,North Pacific Ocean
36652,North Pacific Ocean
36653,North Pacific Ocean
36654,North Pacific Ocean
36655,North Pacific Ocean
36656,North Pacific Ocean
36657,North Pacific Ocean
36658,North Pacific Ocean
36659,North Pacific Ocean
36660,North Pacific Ocean
36661,North Pacific Ocean
36662,North Pacific Ocean
36663,North Pacific Ocean
36664,North Pacific Ocean
36665,North Pacific Ocean
36666,North Pacific Ocean
36667,North Pacific Ocean
36668,North Pacific Ocean
36669,North Pacific Ocean
36670,North Pacific Ocean
36671,North Pacific Ocean
36672,North Pacific Ocean
36673,
36674,Arctic Ocean
36675,Arctic Ocean
36676,Arctic Ocean
36677,North Atlantic Ocean
36678,North Atlantic Ocean
36679,North Atlantic Ocean
36680,North Atlantic Ocean
36681,North Atlantic Ocean
36682,North Atlantic Ocean
36683,North Atlantic Ocean
36684,North Atlantic Ocean
36685,North Atlantic Ocean
36686,North Atlantic Ocean
36687,North Atlantic Ocean
36688,North Atlantic Ocean
36689,North Atlantic Ocean
36690,North Atlantic Ocean
36691,North Atlantic Ocean
36692,North Atlantic Ocean
36693,North Atlantic Ocean
36694,North Atlantic Ocean
36695,North Atlantic Ocean
36696,North Atlantic Ocean
36697,North Atlantic Ocean
36698,North Atlantic Ocean
36699,North Atlantic Ocean
36700,North Atlantic Ocean
36701,North Atlantic Ocean
36702,North Atlantic Ocean
36703,North Atlantic Ocean
36704,North Atlantic Ocean
36705,North Atlantic Ocean
36706,North Atlantic Ocean
36707,North Atlantic Ocean
36708,North Atlantic Ocean
36709,North Atlantic Ocean
36710,North Atlantic Ocean
36711,North Atlantic Ocean
36712,North Atlantic Ocean
36713,North Atlantic Ocean
36714,North Atlantic Ocean
36715,North Atlantic Ocean
36716,North Atlantic Ocean
36717,North Atlantic Ocean
36718,North Atlantic Ocean
36719,North Atlantic Ocean
36720,North Atlantic Ocean
36721,North Atlantic Ocean
36722,North Atlantic Ocean
36723,North Atlantic Ocean
36724,North Atlantic Ocean
36725,North Atlantic Ocean
36726,North Atlantic Ocean
36727,North Atlantic Ocean
36728,North Atlantic Ocean
36729,North Atlantic Ocean
36730,North Atlantic Ocean
36731,North Atlantic Ocean
36732,North Atlantic Ocean
36733,North Atlantic Ocean
36734,North Atlantic Ocean
36735,North Atlantic Ocean
36736,North Atlantic Ocean
36737,North Atlantic Ocean
36738,North Atlantic Ocean
36739,North Pacific Ocean
36740,North Pacific Ocean
36741,North Pacific Ocean
36742,North Pacific Ocean
36743,North Pacific Ocean
36744,North Pacific Ocean
36745,North Pacific Ocean
36746,North Pacific Ocean
36747,North Pacific Ocean
36748,North Pacific Ocean
36749,North Pacific Ocean
36750,North Pacific Ocean
36751,North Pacific Ocean
36752,North Pacific Ocean
36753,North Pacific Ocean
36754,North Pacific Ocean
36755,North Pacific Ocean
36756,North Pacific Ocean
36757,North Pacific Ocean
36758,North Pacific Ocean
36759,
36760,
36761,
36762,
36763,
36764,
36765,
36766,
36767,
36768,
36769,
36770,
36771,
36772,
36773,
36774,
36775,
36776,North Pacific Ocean
36777,North Pacific Ocean
36778,North Pacific Ocean
36779,
36780,
36781,
36782,North Pacific Ocean
36783,North Pacific Ocean
36784,North Pacific Ocean
36785,North Pacific Ocean
36786,North Pacific Ocean
36787,North Pacific Ocean
36788,North Pacific Ocean
36789,North Pacific Ocean
36790,North Pacific Ocean
36791,
36792,
36793,
36794,
36795,
36796,
36797,
36798,
36799,North Pacific Ocean
36800,North Pacific Ocean
36801,North Pacific Ocean
36802,North Pacific Ocean
36803,North Pacific Ocean
36804,North Pacific Ocean
36805,North Pacific Ocean
36806,North Pacific Ocean
36807,North Pacific Ocean
36808,North Pacific Ocean
36809,North Pacific Ocean
36810,North Pacific Ocean
36811,North Pacific Ocean
36812,North Pacific Ocean
36813,North Pacific Ocean
36814,North Pacific Ocean
36815,North Pacific Ocean
36816,North Pacific Ocean
36817,North Pacific Ocean
36818,North Pacific Ocean
36819,North Pacific Ocean
36820,North Pacific Ocean
36821,North Pacific Ocean
36822,North Pacific Ocean
36823,North Pacific Ocean
36824,North Pacific Ocean
36825,North Pacific Ocean
36826,North Pacific Ocean
36827,North Pacific Ocean
36828,North Pacific Ocean
36829,North Pacific Ocean
36830,North Pacific Ocean
36831,North Pacific Ocean
36832,North Pacific Ocean
36833,Arctic Ocean
36834,Arctic Ocean
36835,Arctic Ocean
36836,Arctic Ocean
36837,Arctic Ocean
36838,North Atlantic Ocean
36839,North Atlantic Ocean
36840,North Atlantic Ocean
36841,North Atlantic Ocean
36842,North Atlantic Ocean
36843,North Atlantic Ocean
36844,North Atlantic Ocean
36845,North Atlantic Ocean
36846,North Atlantic Ocean
36847,North Atlantic Ocean
36848,North Atlantic Ocean
36849,North Atlantic Ocean
36850,North Atlantic Ocean
36851,North Atlantic Ocean
36852,North Atlantic Ocean
36853,North Atlantic Ocean
36854,North Atlantic Ocean
36855,North Atlantic Ocean
36856,North Atlantic Ocean
36857,North Atlantic Ocean
36858,North Atlantic Ocean
36859,North Atlantic Ocean
36860,North Atlantic Ocean
36861,North Atlantic Ocean
36862,North Atlantic Ocean
36863,North Atlantic Ocean
36864,North Atlantic Ocean
36865,North Atlantic Ocean
36866,North Atlantic Ocean
36867,North Atlantic Ocean
36868,North Atlantic Ocean
36869,North Atlantic Ocean
36870,North Atlantic Ocean
36871,North Atlantic Ocean
36872,North Atlantic Ocean
